idx,name,y_true,y_predict
1037,keentuned,系统,系统
1038,keentune-target,系统,系统
1039,keentune-ui,系统,核心
1040,keepalived,系统,核心
1041,kernel,其它,其它
1042,kexec-tools,核心,核心
1043,keybinder3,应用,应用
1044,keycloak-httpd-client-install,应用,系统
1045,keyutils,系统,核心
1046,kf5,应用,应用
1047,kf5-attica,应用,应用
1048,kf5-frameworkintegration,应用,应用
1049,kf5-kactivities,应用,应用
1050,kf5-karchive,应用,应用
1051,kf5-kauth,应用,应用
1052,kf5-kbookmarks,应用,应用
1053,kf5-kcmutils,应用,应用
1054,kf5-kcodecs,应用,应用
1055,kf5-kcompletion,应用,应用
1056,kf5-kconfig,应用,应用
1057,kf5-kconfigwidgets,应用,应用
1058,kf5-kcoreaddons,应用,应用
1059,kf5-kcrash,应用,应用
1060,kf5-kdbusaddons,应用,应用
1061,kf5-kdeclarative,应用,应用
1062,kf5-kded,应用,应用
1063,kf5-kdelibs4support,应用,应用
1064,kf5-kdesignerplugin,应用,应用
1065,kf5-kdesu,应用,应用
1066,kf5-kdoctools,应用,应用
1067,kf5-kemoticons,应用,应用
1068,kf5-kglobalaccel,应用,应用
1069,kf5-kguiaddons,应用,应用
1070,kf5-ki18n,应用,应用
1071,kf5-kiconthemes,应用,应用
1072,kf5-kidletime,应用,应用
1073,kf5-kinit,应用,应用
1074,kf5-kio,应用,应用
1075,kf5-kirigami2,应用,应用
1076,kf5-kitemmodels,应用,应用
1077,kf5-kitemviews,应用,应用
1078,kf5-kjobwidgets,应用,应用
1079,kf5-knewstuff,应用,应用
1080,kf5-knotifications,应用,应用
1081,kf5-kpackage,应用,应用
1082,kf5-kparts,应用,应用
1083,kf5-kplotting,应用,应用
1084,kf5-kpty,应用,应用
1085,kf5-kservice,应用,应用
1086,kf5-ktextwidgets,应用,应用
1087,kf5-kunitconversion,应用,应用
1088,kf5-kwallet,应用,应用
1089,kf5-kwayland,应用,应用
1090,kf5-kwidgetsaddons,应用,应用
1091,kf5-kwindowsystem,应用,应用
1092,kf5-kxmlgui,应用,应用
1093,kf5-networkmanager-qt,应用,应用
1094,kf5-plasma,应用,应用
1095,kf5-solid,应用,应用
1096,kf5-sonnet,应用,应用
1097,kf5-syntax-highlighting,应用,应用
1098,khmeros-fonts,其它,其它
1099,kmod,核心,核心
1100,kmod-kvdo,核心,核心
1101,kpatch,核心,核心
1102,krb5,系统,核心
1103,kronosnet,应用,核心
