,name,label,predict
5991,tesseract-langpack-urd,工具,工具
5992,tesseract-langpack-uzb_cyrl,工具,工具
5993,tesseract-langpack-uzb,工具,工具
5994,tesseract-langpack-vie,工具,工具
5995,tesseract-langpack-yid,工具,工具
5996,tesseract-langpack-yor,工具,工具
5997,tesseract-osd,工具,工具
5998,tesseract-script-arabic,工具,工具
5999,tesseract-script-armenian,工具,工具
6000,tesseract-script-bengali,工具,工具
6001,tesseract-script-canadian_aboriginal,工具,工具
6002,tesseract-script-cherokee,工具,工具
6003,tesseract-script-cyrillic,工具,工具
6004,tesseract-script-devanagari,工具,工具
6005,tesseract-script-ethiopic,工具,工具
6006,tesseract-script-fraktur,工具,工具
6007,tesseract-script-georgian,工具,工具
6008,tesseract-script-greek,工具,工具
6010,tesseract-script-gurmukhi,工具,工具
6011,tesseract-script-hangul_vert,工具,工具
6012,tesseract-script-hangul,工具,工具
6014,tesseract-script-hans,工具,工具
6015,tesseract-script-hant_vert,工具,工具
6016,tesseract-script-hant,工具,工具
6017,tesseract-script-hebrew,工具,工具
6018,tesseract-script-japanese_vert,工具,工具
6019,tesseract-script-japanese,工具,工具
6020,tesseract-script-kannada,工具,工具
6021,tesseract-script-khmer,工具,工具
6022,tesseract-script-lao,工具,工具
6023,tesseract-script-latin,工具,工具
6024,tesseract-script-malayalam,工具,工具
6025,tesseract-script-myanmar,工具,工具
6026,tesseract-script-oriya,工具,工具
6027,tesseract-script-sinhala,工具,工具
6028,tesseract-script-syriac,工具,工具
6029,tesseract-script-tamil,工具,工具
6030,tesseract-script-telugu,工具,工具
6031,tesseract-script-thaana,工具,工具
6032,tesseract-script-thai,工具,工具
6033,tesseract-script-tibetan,工具,工具
6034,tesseract-script-vietnamese,工具,工具
6035,testng,库,库
6036,testng-javadoc,库,库
6037,tex-fonts-hebrew,其它,服务
6038,texi2html,工具,工具
6039,info,工具,工具
6040,texinfo,工具,工具
6041,texinfo-tex,工具,工具
6042,texlive,工具,工具
6043,texlive-adjustbox,工具,工具
6044,texlive-ae,工具,其它
6045,texlive-algorithms,工具,工具
6046,texlive-amscls,工具,其它
6047,texlive-amsfonts,工具,其它
6048,texlive-amsmath,工具,工具
6049,texlive-anyfontsize,工具,工具
6050,texlive-anysize,工具,工具
6051,texlive-appendix,工具,工具
6052,texlive-arabxetex,工具,工具
6053,texlive-arphic,工具,工具
6054,texlive-attachfile,工具,工具
6055,texlive-avantgar,工具,工具
6056,texlive-awesomebox,工具,工具
6057,texlive-babel,工具,工具
6058,texlive-babelbib,工具,工具
6059,texlive-babel-english,工具,工具
6060,texlive-base,工具,工具
6061,texlive-beamer,工具,工具
6062,texlive-bera,工具,工具
6063,texlive-beton,工具,工具
6064,texlive-bibtex,工具,工具
6065,texlive-bibtopic,工具,工具
6066,texlive-bidi,工具,工具
6067,texlive-bigfoot,工具,工具
6068,texlive-bookman,工具,工具
6069,texlive-booktabs,工具,工具
6072,texlive-caption,工具,工具
6073,texlive-capt-of,工具,工具
6074,texlive-carlisle,工具,工具
6075,texlive-changebar,工具,工具
6076,texlive-changepage,工具,工具
6077,texlive-charter,工具,工具
6078,texlive-chngcntr,工具,工具
6079,texlive-cite,工具,工具
6081,texlive-classpack,工具,工具
6082,texlive-cm,工具,其它
6083,texlive-cmap,工具,工具
6084,texlive-cmextra,工具,工具
6085,texlive-cm-lgc,工具,其它
6086,texlive-cm-super,工具,工具
6087,texlive-cns,工具,工具
6088,texlive-collectbox,工具,工具
6089,texlive-collection-basic,工具,工具
6091,texlive-collection-htmlxml,工具,工具
6092,texlive-collection-latex,工具,其它
6093,texlive-collection-latexrecommended,工具,工具
6094,texlive-collection-xetex,工具,其它
6095,texlive-colortbl,工具,工具
6096,texlive-context,工具,工具
6097,texlive-courier,工具,工具
6098,texlive-crop,工具,工具
6099,texlive-csquotes,工具,工具
6100,texlive-ctable,工具,工具
6101,texlive-ctablestack,工具,工具
6102,texlive-currfile,工具,工具
6103,texlive-datetime,工具,工具
6104,texlive-dvipdfmx,工具,工具
6105,texlive-dvipng,工具,库
6106,texlive-dvips,工具,工具
6107,texlive-dvisvgm,工具,其它
6108,texlive-ec,工具,其它
6109,texlive-eepic,工具,工具
6110,texlive-enctex,工具,工具
6111,texlive-enumitem,工具,工具
6112,texlive-environ,工具,工具
6113,texlive-epsf,工具,工具
6114,texlive-epstopdf,工具,工具
6115,texlive-eqparbox,工具,工具
6116,texlive-eso-pic,工具,工具
6117,texlive-etex,工具,工具
6118,texlive-etex-pkg,工具,工具
6119,texlive-etoolbox,工具,工具
6120,texlive-euenc,工具,其它
6121,texlive-euler,工具,工具
6123,texlive-eurosym,工具,工具
6124,texlive-extsizes,工具,工具
6125,texlive-fancybox,工具,工具
6126,texlive-fancyhdr,工具,工具
6127,texlive-fancyref,工具,工具
6128,texlive-fancyvrb,工具,工具
6129,texlive-filecontents,工具,工具
6130,texlive-filehook,工具,工具
6131,texlive-finstrut,工具,工具
6132,texlive-fix2col,工具,工具
6133,texlive-fixlatvian,工具,工具
6134,texlive-float,工具,工具
6135,texlive-fmtcount,工具,工具
6136,texlive-fncychap,工具,工具
6137,texlive-fontawesome,工具,工具
6138,texlive-fontbook,工具,工具
6139,texlive-fontspec,工具,工具
6140,texlive-fonts-tlwg,工具,工具
6141,texlive-fontware,工具,工具
6142,texlive-fontwrap,工具,工具
6143,texlive-footmisc,工具,工具
6144,texlive-fp,工具,工具
6146,texlive-framed,工具,工具
6147,texlive-garuda-c90,工具,工具
6149,texlive-glyphlist,工具,工具
6150,texlive-graphics,工具,工具
6151,texlive-graphics-cfg,工具,工具
6152,texlive-graphics-def,工具,工具
6153,texlive-gsftopk,工具,工具
6154,texlive-helvetic,工具,工具
6155,texlive-hyperref,工具,工具
6156,texlive-hyphenat,工具,工具
6157,texlive-hyphen-base,工具,工具
6158,texlive-hyph-utf8,工具,工具
6159,texlive-ifetex,工具,工具
6160,texlive-ifluatex,工具,工具
6161,texlive-ifmtarg,工具,工具
6162,texlive-ifoddpage,工具,工具
6163,texlive-iftex,工具,工具
6164,texlive-ifxetex,工具,工具
6165,texlive-import,工具,工具
6166,texlive-index,工具,工具
6167,texlive-jadetex,工具,工具
6168,texlive-jknapltx,工具,工具
6169,texlive-kastrup,工具,工具
6170,texlive-kerkis,工具,其它
6171,texlive-knuth-lib,工具,工具
6172,texlive-knuth-local,工具,工具
6173,texlive-koma-script,工具,工具
6174,texlive-kpathsea,工具,工具
6175,texlive-l3experimental,工具,工具
6176,texlive-l3kernel,工具,工具
6177,texlive-l3packages,工具,工具
6178,texlive-lastpage,工具,工具
6179,texlive-latex,工具,工具
6180,texlive-latex2man,工具,工具
6181,texlive-latexconfig,工具,工具
6182,texlive-latex-fonts,工具,其它
6183,texlive-lettrine,工具,工具
6184,texlive-lib,工具,库
6185,texlive-linegoal,工具,工具
6186,texlive-lineno,工具,工具
6187,texlive-listings,工具,工具
6188,texlive-lm,工具,其它
6189,texlive-lm-math,工具,工具
6190,texlive-ltabptch,工具,工具
6191,texlive-ltxmisc,工具,工具
6192,texlive-lua-alt-getopt,工具,工具
6193,texlive-lualatex-math,工具,工具
6194,texlive-lualibs,工具,工具
6195,texlive-luaotfload,工具,工具
6196,texlive-luatex,工具,其它
6197,texlive-luatex85,工具,工具
6198,texlive-luatexbase,工具,工具
6199,texlive-makecmds,工具,工具
6200,texlive-makeindex,工具,工具
6201,texlive-manfnt-font,工具,工具
6202,texlive-marginnote,工具,工具
6203,texlive-marvosym,工具,工具
6204,texlive-mathpazo,工具,工具
6205,texlive-mathspec,工具,工具
6206,texlive-mathtools,工具,工具
6207,texlive-mdwtools,工具,工具
6208,texlive-memoir,工具,工具
6209,texlive-metafont,工具,工具
6210,texlive-metalogo,工具,工具
6211,texlive-metapost,工具,工具
6212,texlive-mflogo,工具,工具
6213,texlive-mflogo-font,工具,工具
6214,texlive-mfnfss,工具,工具
6215,texlive-mfware,工具,工具
6217,texlive-mnsymbol,工具,其它
6219,texlive-mptopdf,工具,工具
6221,texlive-multido,工具,工具
6222,texlive-multirow,工具,工具
6223,texlive-natbib,工具,工具
6224,texlive-ncctools,工具,工具
6225,texlive-ncntrsbk,工具,工具
6227,texlive-norasi-c90,工具,工具
6228,texlive-ntgclass,工具,工具
6229,texlive-oberdiek,工具,工具
6230,texlive-overpic,工具,工具
6232,texlive-paralist,工具,工具
6233,texlive-parallel,工具,工具
6234,texlive-parskip,工具,工具
6235,texlive-passivetex,工具,工具
6236,texlive-pdfpages,工具,工具
6237,texlive-pdftex,工具,工具
6238,texlive-pgf,工具,工具
6239,texlive-philokalia,工具,工具
6240,texlive-placeins,工具,工具
6241,texlive-plain,工具,工具
6242,texlive-polyglossia,工具,工具
6243,texlive-powerdot,工具,工具
6244,texlive-preprint,工具,工具
6245,texlive-psfrag,工具,工具
6246,texlive-pslatex,工具,工具
6247,texlive-psnfss,工具,其它
6248,texlive-pspicture,工具,工具
6249,texlive-pst-3d,工具,工具
6250,texlive-pst-arrow,工具,工具
6251,texlive-pst-blur,工具,工具
6252,texlive-pst-coil,工具,工具
6253,texlive-pst-eps,工具,工具
6254,texlive-pst-fill,工具,工具
6255,texlive-pst-grad,工具,工具
6257,texlive-pst-node,工具,工具
6258,texlive-pst-plot,工具,工具
6259,texlive-pstricks,工具,工具
6260,texlive-pstricks-add,工具,工具
6261,texlive-pst-slpe,工具,工具
6262,texlive-pst-text,工具,工具
6263,texlive-pst-tools,工具,工具
6264,texlive-pst-tree,工具,工具
6265,texlive-ptext,工具,工具
6266,texlive-pxfonts,工具,其它
6268,texlive-rcs,工具,工具
6269,texlive-realscripts,工具,工具
6270,texlive-rsfs,工具,工具
6271,texlive-sansmath,工具,工具
6272,texlive-sauerj,工具,工具
6273,texlive-scheme-basic,工具,工具
6274,texlive-section,工具,工具
6275,texlive-sectsty,工具,工具
6276,texlive-seminar,工具,工具
6277,texlive-sepnum,工具,工具
6278,texlive-setspace,工具,工具
6279,texlive-showexpl,工具,工具
6280,texlive-soul,工具,工具
6281,texlive-stmaryrd,工具,工具
6282,texlive-subfig,工具,工具
6283,texlive-subfigure,工具,工具
6284,texlive-svn-prov,工具,工具
6285,texlive-symbol,工具,工具
6286,texlive-t2,工具,其它
6287,texlive-tabu,工具,工具
6288,texlive-tabulary,工具,工具
6289,texlive-tetex,工具,工具
6290,texlive-tex,工具,工具
6291,texlive-tex4ht,工具,工具
6292,texlive-texconfig,工具,工具
6293,texlive-tex-gyre,工具,工具
6294,texlive-tex-gyre-math,工具,其它
6295,texlive-tex-ini-files,工具,工具
6296,texlive-texlive.infra,工具,工具
6297,texlive-texlive-docindex,工具,工具
6298,texlive-texlive-en,工具,工具
6299,texlive-texlive-msg-translations,工具,工具
6300,texlive-texlive-scripts,工具,工具
6301,texlive-textcase,工具,工具
6302,texlive-textpos,工具,工具
6303,texlive-threeparttable,工具,工具
6304,texlive-thumbpdf,工具,工具
6305,texlive-times,工具,工具
6306,texlive-tipa,工具,工具
6308,texlive-titling,工具,工具
6309,texlive-tocloft,工具,工具
6310,texlive-tools,工具,工具
6311,texlive-trimspaces,工具,工具
6312,texlive-txfonts,工具,其它
6313,texlive-type1cm,工具,工具
6314,texlive-typehtml,工具,工具
6315,texlive-ucharclasses,工具,工具
6316,texlive-ucs,工具,工具
6317,texlive-uhc,工具,工具
6318,texlive-ulem,工具,工具
6319,texlive-underscore,工具,工具
6320,texlive-unicode-data,工具,工具
6321,texlive-unicode-math,工具,工具
6322,texlive-unisugar,工具,工具
6323,texlive-updmap-map,工具,工具
6324,texlive-upquote,工具,工具
6326,texlive-utopia,工具,工具
6327,texlive-varwidth,工具,工具
6328,texlive-wadalab,工具,工具
6329,texlive-was,工具,工具
6330,texlive-wasy,工具,工具
6331,texlive-wasy2-ps,工具,工具
6332,texlive-wasysym,工具,工具
6333,texlive-wrapfig,工具,工具
6334,texlive-xcolor,工具,工具
6335,texlive-xdvi,工具,服务
6336,texlive-xecjk,工具,工具
6337,texlive-xecolor,工具,工具
6338,texlive-xecyr,工具,工具
6339,texlive-xeindex,工具,工具
6340,texlive-xepersian,工具,工具
6341,texlive-xesearch,工具,工具
6342,texlive-xetex,工具,服务
6343,texlive-xetexconfig,工具,工具
6344,texlive-xetexfontinfo,工具,其它
6345,texlive-xetex-itrans,工具,工具
6346,texlive-xetex-pstricks,工具,工具
6347,texlive-xetex-tibetan,工具,工具
6348,texlive-xifthen,工具,工具
6349,texlive-xkeyval,工具,工具
6350,texlive-xltxtra,工具,工具
6351,texlive-xmltex,工具,工具
6352,texlive-xmltexconfig,工具,工具
6353,texlive-xstring,工具,工具
6354,texlive-xtab,工具,工具
6355,texlive-xunicode,工具,工具
6356,texlive-zapfchan,工具,工具
6357,texlive-zapfding,工具,工具
6358,tftp,服务,服务
6359,tftp-server,服务,服务
6362,thai-scalable-kinnari-fonts,其它,其它
6363,thai-scalable-laksaman-fonts,其它,其它
6364,thai-scalable-loma-fonts,其它,其它
6365,thai-scalable-norasi-fonts,其它,其它
6366,thai-scalable-purisa-fonts,其它,其它
6367,thai-scalable-sawasdee-fonts,其它,其它
6368,thai-scalable-tlwgmono-fonts,其它,其它
6369,thai-scalable-tlwgtypewriter-fonts,其它,其它
6370,thai-scalable-tlwgtypist-fonts,其它,其它
6371,thai-scalable-tlwgtypo-fonts,其它,其它
6373,thai-scalable-waree-fonts,其它,其它
6374,thermald,服务,服务
6375,thunderbird,工具,库
6377,tigervnc,服务,工具
6378,tigervnc-icons,服务,库
6379,tigervnc-license,服务,库
6380,tigervnc-selinux,服务,工具
6381,tigervnc-server,服务,工具
6382,tigervnc-server-minimal,服务,服务
6383,tigervnc-server-module,服务,库
6384,time,工具,工具
6385,timedatex,服务,工具
6386,tinycdb,库,库
6387,tinyxml2,库,库
6388,tix,工具,库
6389,tk,库,工具
6390,tlog,工具,服务
6391,tmpwatch,工具,工具
6392,tmux,工具,工具
6394,tog-pegasus-libs,服务,服务
6395,tokyocabinet,库,库
6396,tomcatjss,库,库
6397,toolbox,工具,服务
6398,torque,服务,工具
6399,torque-libs,服务,工具
6401,totem-nautilus,工具,库
6402,totem-pl-parser,工具,库
6403,tpm2-abrmd,工具,服务
6404,tpm2-abrmd-selinux,工具,工具
6405,tpm2-tools,工具,库
6406,tpm2-tss,工具,服务
6407,tpm-quote-tools,工具,工具
6408,tpm-tools,工具,工具
6409,tpm-tools-pkcs11,工具,库
6410,kernelshark,工具,库
6411,trace-cmd,工具,库
6413,tracer-common,工具,其它
6414,traceroute,工具,服务
6415,tracker,工具,工具
6416,tracker-miners,工具,库
6418,tree,工具,工具
6419,trousers,库,服务
6420,trousers-lib,库,库
6421,tss2,工具,服务
6422,ttmkfdir,工具,库
6423,tuna,工具,库
6424,tuned,服务,工具
6426,tuned-profiles-atomic,服务,库
6427,tuned-profiles-compat,服务,工具
6428,tuned-profiles-cpu-partitioning,服务,工具
6429,tuned-profiles-mssql,服务,工具
6430,tuned-profiles-oracle,服务,工具
6431,tuned-utils,服务,服务
6432,tuned-utils-systemtap,服务,服务
6433,twolame-libs,库,库
6434,tzdata,服务,库
6435,tzdata-java,服务,库
6436,uchardet,库,库
6437,ucs-miscfixed-fonts,其它,其它
6438,ucx,库,库
6439,ucx-cma,库,库
6440,ucx-ib,库,库
6441,ucx-rdmacm,库,工具
6442,udftools,工具,工具
6443,udica,工具,工具
6444,libudisks2,工具,库
6445,udisks2,工具,工具
6446,udisks2-iscsi,工具,服务
6447,udisks2-lsm,工具,库
6448,udisks2-lvm2,工具,服务
6449,udisks2-qt5,库,库
6450,js-uglify,库,库
6451,uglify-js,库,工具
6452,uid_wrapper,库,库
6453,python3-unbound,工具,服务
6454,unbound,工具,服务
6455,unbound-libs,工具,服务
6456,unicode-ucd,库,库
6457,unicode-ucd-unihan,库,库
6458,unique,库,库
6459,unit-api,库,库
6460,unit-api-javadoc,库,库
6461,units,工具,工具
6462,univocity-parsers,库,库
6463,unixODBC,库,库
6464,unrar,工具,工具
6465,libunrar,工具,库
6466,unzip,工具,工具
6467,uom-lib,库,库
6469,uom-parent,库,库
6470,uom-se,库,库
6471,uom-se-javadoc,库,库
6472,uom-systems,库,库
6473,uom-systems-javadoc,库,库
6475,upower,服务,工具
6476,upower-devel-docs,服务,工具
6477,urlview,工具,工具
6478,urw-base35-bookman-fonts,其它,其它
6479,urw-base35-c059-fonts,其它,其它
6480,urw-base35-d050000l-fonts,其它,其它
6481,urw-base35-fonts,其它,其它
6482,urw-base35-fonts-common,其它,其它
6483,urw-base35-gothic-fonts,其它,其它
6484,urw-base35-nimbus-mono-ps-fonts,其它,其它
6485,urw-base35-nimbus-roman-fonts,其它,其它
6486,urw-base35-nimbus-sans-fonts,其它,其它
6487,urw-base35-p052-fonts,其它,其它
6490,usb_modeswitch,服务,服务
6491,usb_modeswitch-data,服务,服务
6492,usbguard,库,工具
6493,usbguard-dbus,库,工具
6494,usbguard-notifier,库,工具
6495,usbguard-selinux,库,工具
6496,usbguard-tools,库,库
6497,usbmuxd,服务,服务
6498,usbredir,库,库
6499,usbutils,工具,库
6500,usermode,工具,工具
6501,usermode-gtk,工具,工具
6503,ustr,库,库
6504,utf8proc,库,工具
6505,libblkid,工具,工具
6506,libfdisk,工具,工具
6507,libmount,工具,工具
6509,libuuid,工具,工具
6511,util-linux,工具,工具
6512,util-linux-user,工具,服务
6513,uuidd,工具,服务
6514,uuid,工具,工具
6515,libv4l,库,工具
6516,vala,库,工具
6517,valgrind,工具,工具
6518,vamp-plugin-sdk,库,库
6519,vamp-plugin-sdk-static,库,库
6520,python3-vapoursynth,库,库
6521,vapoursynth-libs,库,库
6522,vapoursynth-plugins,库,库
6523,vapoursynth-tools,库,库
6524,varnish,库,工具
6525,varnish-docs,库,服务
6526,varnish-modules,库,库
6527,vdo,工具,服务
6528,vdo-support,工具,工具
6529,velocity,库,库
6530,velocity-javadoc,库,库
6531,velocity-manual,库,服务
6533,vm-dump-metrics,服务,服务
6534,vid.stab,库,库
6535,vim-common,工具,服务
6536,vim-enhanced,工具,工具
6537,vim-filesystem,工具,库
6538,vim-minimal,工具,工具
6539,vim-X11,工具,工具
6540,vinagre,工具,库
6541,vino,服务,服务
6542,virtio-win,工具,工具
6543,virt-install,工具,服务
6544,virt-manager,工具,服务
6545,virt-manager-common,工具,库
6547,virt-top,工具,库
6548,virt-v2v,工具,库
6549,virt-v2v-bash-completion,工具,工具
6550,virt-v2v-man-pages-ja,工具,工具
6551,virt-v2v-man-pages-uk,工具,工具
6552,virt-viewer,工具,服务
6553,virt-what,工具,服务
6554,libvmaf,库,库
6555,vmaf,库,库
6556,vo-amrwbenc,库,库
6557,volume_key,工具,服务
6558,volume_key-libs,工具,库
6559,vorbis-tools,工具,库
6560,vsftpd,服务,工具
6561,vte291,库,工具
6562,vte-profile,库,工具
